ranking_date,rank,player,points
20210920,607,105679,48
20210920,608,105974,48
20210920,609,111788,48
20210920,610,200661,47
20210920,611,111765,47
20210920,612,208230,47
20210920,613,105697,47
20210920,614,104932,47
20210920,615,105534,47
20210920,616,105438,46
20210920,617,122425,46
20210920,618,200007,46
20210920,619,208363,46
20210920,620,200574,46
20210920,621,144742,46
20210920,622,105714,45
20210920,623,144918,45
20210920,624,106377,45
20210920,625,126273,45
20210920,626,202209,45
20210920,627,104593,44
20210920,628,106266,44
20210920,629,109640,44
20210920,630,207649,44
20210920,631,132837,44
20210920,632,104297,43
20210920,633,105656,43
20210920,634,200587,43
20210920,635,207248,43
20210920,636,208859,42
20210920,637,105954,42
20210920,638,105180,42
20210920,639,200672,42
20210920,640,126204,42
20210920,641,133291,42
20210920,642,207764,42
20210920,643,132999,42
20210920,644,202275,42
20210920,645,209131,41
20210920,646,105626,41
20210920,647,202242,41
20210920,648,132052,41
20210920,649,138821,40
20210920,650,126102,40
20210920,651,106117,40
20210920,652,144787,40
20210920,653,121411,40
20210920,654,200643,39
20210920,655,105895,39
20210920,656,144756,39
20210920,657,207457,39
20210920,658,208931,39
20210920,659,202327,39
20210920,660,106164,39
20210920,661,126442,39
20210920,662,123855,39
20210920,663,126129,38
20210920,664,123854,38
20210920,665,207490,38
20210920,666,123851,38
20210920,667,106238,37
20210920,668,111775,37
20210920,669,208173,37
20210920,670,207669,37
20210920,671,200632,37
20210920,672,105349,36
20210920,673,209098,36
20210920,674,208279,36
20210920,675,134389,36
20210920,676,209950,36
20210920,677,208659,36
20210920,678,124001,36
20210920,679,102093,36
20210920,680,105814,36
20210920,681,126634,36
20210920,682,202125,36
20210920,683,126612,36
20210920,684,200003,35
20210920,685,208233,35
20210920,686,105587,35
20210920,687,208300,35
20210920,688,111508,35
20210920,689,104947,35
20210920,690,105868,35
20210920,691,127300,34
20210920,692,209259,34
20210920,693,106211,34
20210920,694,125854,34
20210920,695,200176,34
20210920,696,126193,34
20210920,697,105897,34
20210920,698,144932,34
20210920,699,138485,34
20210920,700,105398,34
20210920,701,105065,33
20210920,702,208118,33
20210920,703,122538,33
20210920,704,105797,33
20210920,705,144716,33
20210920,706,124040,33
20210920,707,206325,33
20210920,708,122321,33
20210920,709,133820,33
20210920,710,105944,32
20210920,711,207277,32
20210920,712,122474,32
20210920,713,123832,32
20210920,714,208343,32
20210920,715,106260,32
20210920,716,105273,32
20210920,717,200125,32
20210920,718,105026,32
20210920,719,104901,32
20210920,720,132573,32
20210920,721,206746,32
20210920,722,201995,32
20210920,723,132023,32
20210920,724,210097,31
20210920,725,131951,31
20210920,726,200230,31
20210920,727,209302,31
20210920,728,209191,31
20210920,729,200039,31
20210920,730,126720,31
20210920,731,126135,31
20210920,732,110647,31
20210920,733,202065,31
20210920,734,208209,30
20210920,735,209262,30
20210920,736,126209,30
20210920,737,122352,30
20210920,738,202227,30
20210920,739,200595,30
20210920,740,209414,29
20210920,741,105163,29
20210920,742,106254,29
20210920,743,209903,29
20210920,744,103708,29
20210920,745,202281,29
20210920,746,105560,29
20210920,747,105452,29
20210920,748,105223,28
20210920,749,208421,28
20210920,750,200273,28
20210920,751,127032,28
20210920,752,207502,28
20210920,753,207834,28
20210920,754,200418,28
20210920,755,133603,28
20210920,756,200184,28
20210920,757,106390,27
20210920,758,202260,27
20210920,759,106333,27
20210920,760,104523,27
20210920,761,209857,27
20210920,762,104905,27
20210920,763,106397,27
20210920,764,200070,27
20210920,765,105892,27
20210920,766,106059,27
20210920,767,134384,27
20210920,768,123785,26
20210920,769,126591,26
20210920,770,200713,26
20210920,771,200466,26
20210920,772,207815,26
20210920,773,109737,26
20210920,774,109307,26
20210920,775,200297,26
20210920,776,202333,25
20210920,777,104510,25
20210920,778,122533,25
20210920,779,144681,25
20210920,780,200666,25
20210920,781,105434,25
20210920,782,208269,25
20210920,783,202320,25
20210920,784,125848,25
20210920,785,200220,25
20210920,786,132744,25
20210920,787,207491,25
20210920,788,105059,25
20210920,789,209911,24
20210920,790,200219,24
20210920,791,208119,24
20210920,792,131999,24
20210920,793,200635,24
20210920,794,209322,24
20210920,795,200518,24
20210920,796,126328,24
20210920,797,122678,24
20210920,798,202150,24
20210920,799,202128,24
20210920,800,202126,24
20210920,801,126723,24
20210920,802,133857,24
20210920,803,200473,23
20210920,804,105132,23
20210920,805,209355,23
20210920,806,105493,23
20210920,807,202154,23
20210920,808,105700,23
20210920,809,126512,23
20210920,810,126171,23
20210920,811,207603,23
20210920,812,106051,23
20210920,813,126758,23
20210920,814,207323,23
20210920,815,206750,23
20210920,816,202440,23
20210920,817,200441,23
20210920,818,105589,22
20210920,819,105217,22
20210920,820,104467,22
20210920,821,106322,22
20210920,822,105421,22
20210920,823,133844,22
20210920,824,126092,22
20210920,825,124126,22
20210920,826,106360,22
20210920,827,106280,22
20210920,828,126464,22
20210920,829,105853,21
20210920,830,200009,21
20210920,831,106248,21
20210920,832,106261,21
20210920,833,105716,21
20210920,834,116985,21
20210920,835,134205,21
20210920,836,200708,21
20210920,837,202299,21
20210920,838,106021,21
20210920,839,144788,21
20210920,840,122113,21
20210920,841,106250,21
20210920,842,131912,21
20210920,843,111459,21
20210920,844,105894,20
20210920,845,209263,20
20210920,846,111784,20
20210920,847,132041,20
20210920,848,208467,20
20210920,849,200250,20
20210920,850,106252,20
20210920,851,202321,20
20210920,852,122554,20
20210920,853,106154,20
20210920,854,207736,20
20210920,855,200442,20
20210920,856,117362,20
20210920,857,202378,20
20210920,858,206323,19
20210920,859,120922,19
20210920,860,202234,19
20210920,861,122571,19
20210920,862,207785,19
20210920,863,127973,19
20210920,864,207844,19
20210920,865,207383,19
20210920,866,131867,19
20210920,867,200207,19
20210920,868,208158,19
20210920,869,105836,18
20210920,870,105906,18
20210920,871,209916,18
20210920,872,144672,18
20210920,873,123920,18
20210920,874,126280,18
20210920,875,207992,18
20210920,876,105843,18
20210920,877,209142,18
20210920,878,122248,18
20210920,879,106247,18
20210920,880,206470,18
20210920,881,132054,18
20210920,882,208104,18
20210920,883,208057,18
20210920,884,134490,18
20210920,885,144823,18
20210920,886,200462,18
20210920,887,127187,18
20210920,888,125804,18
20210920,889,207732,18
20210920,890,105478,18
20210920,891,200259,18
20210920,892,202105,17
20210920,893,105085,17
20210920,894,208361,17
20210920,895,126762,17
20210920,896,208165,17
20210920,897,144773,17
20210920,898,109694,17
20210920,899,144890,17
20210920,900,200366,17
20210927,1,104925,12133
20210927,2,106421,10575
20210927,3,126774,8350
20210927,4,100644,7760
20210927,5,126094,6130
20210927,6,104745,5815
20210927,7,126610,5173
20210927,8,106233,4995
20210927,9,103819,3765
20210927,10,134770,3440
20210927,11,200000,3368
20210927,12,128034,3333
20210927,13,133430,3265
20210927,14,206173,2895
20210927,15,106043,2800
20210927,16,105807,2550
20210927,17,106426,2510
20210927,18,105138,2360
20210927,19,124187,2341
20210927,20,104792,2278
20210927,21,104545,2171
20210927,22,105554,2164
20210927,23,132283,2097
20210927,24,106234,2072
20210927,25,200005,2045
20210927,26,200282,1991
20210927,27,111575,1965
20210927,28,111815,1930
20210927,29,105777,1801
20210927,30,105676,1766
20210927,31,104926,1744
20210927,32,144750,1677
20210927,33,105683,1649
20210927,34,105932,1578
20210927,35,105583,1565
20210927,36,122330,1528
20210927,37,105936,1527
20210927,38,207989,1499
20210927,39,126203,1495
20210927,40,105227,1493
20210927,41,105916,1459
20210927,42,200624,1459
20210927,43,200221,1420
20210927,44,105643,1420
20210927,45,125802,1370
20210927,46,104527,1355
20210927,47,111513,1342
20210927,48,105077,1324
20210927,49,105332,1295
20210927,50,106432,1279
20210927,51,126207,1242
20210927,52,105453,1208
20210927,53,105526,1208
20210927,54,105173,1147
20210927,55,105357,1145
20210927,56,105902,1142
20210927,57,126952,1117
20210927,58,111456,1070
20210927,59,124079,1054
20210927,60,126205,1033
20210927,61,207518,1028
20210927,62,200175,1025
20210927,63,105948,1024
20210927,64,126127,1022
20210927,65,122298,1015
20210927,66,136440,1015
20210927,67,106218,1007
20210927,68,105577,1003
20210927,69,104731,983
20210927,70,144719,979
20210927,71,106415,975
20210927,72,200615,970
20210927,73,104871,969
20210927,74,126239,965
20210927,75,111442,955
20210927,76,105487,952
20210927,77,105023,943
20210927,78,126149,925
20210927,79,202385,922
20210927,80,105550,914
20210927,81,104755,906
20210927,82,106065,896
20210927,83,206909,885
20210927,84,105449,876
20210927,85,144707,855
20210927,86,106210,855
20210927,87,105376,852
20210927,88,106148,849
20210927,89,200325,836
20210927,90,106329,834
20210927,91,144895,828
20210927,92,104665,808
20210927,93,105379,807
20210927,94,106045,807
20210927,95,104312,802
20210927,96,106401,798
20210927,97,105882,779
20210927,98,104655,777
20210927,99,104468,764
20210927,100,105732,763
20210927,901,200416,16
20210927,902,209957,16
20210927,903,207130,16
20210927,904,105691,16
20210927,905,207809,16
20210927,906,122606,16
20210927,907,208147,16
20210927,908,144807,16
20210927,909,133945,16
20210927,910,200164,16
20210927,911,122393,16
20210927,912,208078,16
20210927,913,209279,16
20210927,914,123858,16
20210927,915,144909,16
20210927,916,126441,16
20210927,917,122294,16
20210927,918,209140,15
20210927,919,206448,15
20210927,920,202183,15
20210927,921,103175,15
20210927,922,202168,15
20210927,923,105302,15
20210927,924,200145,15
20210927,925,200036,15
20210927,926,209918,15
20210927,927,132017,15
20210927,928,200263,15
20210927,929,202106,15
20210927,930,202366,15
20210927,931,125804,15
20210927,932,200383,15
20210927,933,202247,15
20210927,934,200639,15
20210927,934,202161,15
20210927,936,106132,15
20210927,937,144890,15
20210927,938,105479,15
20210927,939,105638,14
20210927,940,200321,14
20210927,941,106009,14
20210927,942,104978,14
20210927,943,111193,14
20210927,944,105088,14
20210927,945,209263,14
20210927,946,134120,14
20210927,947,200465,14
20210927,948,122368,14
20210927,949,209920,14
20210927,950,208253,14
20210927,951,105607,14
20210927,952,104979,14
20210927,953,122620,14
20210927,954,105507,14
20210927,955,209866,14
20210927,956,202338,14
20210927,957,144703,14
20210927,958,126528,14
20210927,959,202321,14
20210927,960,111801,14
20210927,961,208069,14
20210927,962,126170,14
20210927,963,105598,14
20210927,964,126450,14
20210927,965,200013,14
20210927,966,111577,13
20210927,967,206589,13
20210927,968,106167,13
20210927,969,144841,13
20210927,970,106403,13
20210927,971,209997,13
20210927,972,123742,13
20210927,973,202307,13
20210927,974,103565,13
20210927,975,202089,13
20210927,976,111809,13
20210927,977,144744,13
20210927,978,106327,13
20210927,979,206923,13
20210927,980,110762,13
20210927,981,208189,13
20210927,982,126488,13
20210927,983,200565,13
20210927,984,111172,13
20210927,985,144641,13
20210927,986,207968,13
20210927,987,111447,13
20210927,988,134256,13
20210927,989,207884,13
20210927,990,105545,13
20210927,991,200127,13
20210927,992,209258,12
20210927,993,105688,12
20210927,994,123920,12
20210927,995,126760,12
20210927,996,105283,12
20210927,997,207231,12
20210927,998,208126,12
20210927,999,202146,12
20210927,1000,202356,12
20210927,1001,207988,12
20210927,1002,126152,12
20210927,1003,105369,12
20210927,1004,134329,12
20210927,1005,131888,12
20210927,1006,200132,12
20210927,1007,126630,12
20210927,1008,126629,12
20210927,1009,105682,12
20210927,1010,200671,12
20210927,1011,200315,12
20210927,1012,202075,11
20210927,1013,208540,11
20210927,1014,208099,11
20210927,1015,103607,11
20210927,1016,106022,11
20210927,1017,208143,11
20210927,1018,209850,11
20210927,1019,208334,11
20210927,1020,209882,11
20210927,1021,126108,11
20210927,1022,201945,11
20210927,1023,134376,11
20210927,1024,207484,11
20210927,1025,207327,11
20210927,1026,200445,11
20210927,1027,106388,11
20210927,1028,106321,11
20210927,1029,207535,11
20210927,1030,104917,11
20210927,1031,138846,11
20210927,1032,209385,11
20210927,1033,202148,11
20210927,1034,200594,11
20210927,1035,106106,11
20210927,1036,106016,11
20210927,1037,126530,11
20210927,1038,207412,11
20210927,1038,200093,11
20210927,1040,206225,11
20210927,1041,108705,11
20210927,1042,106026,10
20210927,1043,144940,10
20210927,1044,138860,10
20210927,1045,202353,10
20210927,1046,208649,10
20210927,1046,210042,10
20210927,1048,207220,10
20210927,1049,104746,10
20210927,1050,105917,10
20210927,1051,200665,10
20210927,1052,200217,10
20210927,1053,105296,10
20210927,1054,105787,10
20210927,1055,134786,10
20210927,1056,209852,10
20210927,1057,207893,10
20210927,1058,209203,10
20210927,1059,108772,10
20210927,1060,126335,10
20210927,1061,123929,10
20210927,1062,207139,10
20210927,1063,132495,10
20210927,1064,106085,10
20210927,1065,202147,10
20210927,1066,106138,10
20210927,1067,208861,10
20210927,1068,207729,10
20210927,1068,105874,10
20210927,1068,144650,10
20210927,1071,124074,10
20210927,1072,133794,10
20210927,1073,207419,10
20210927,1074,209128,10
20210927,1074,133997,10
20210927,1076,129811,10
20210927,1076,132741,10
20210927,1078,134405,10
20210927,1079,111568,10
20210927,1080,110773,10
20210927,1081,207985,9
20210927,1082,210132,9
20210927,1083,111451,9
20210927,1084,209910,9
20210927,1085,207232,9
20210927,1086,209281,9
20210927,1086,209943,9
20210927,1088,105869,9
20210927,1089,202204,9
20210927,1090,106074,9
20210927,1091,200437,9
20210927,1092,106064,9
20210927,1093,121816,9
20210927,1094,124167,9
20210927,1095,209143,9
20210927,1096,125800,9
20210927,1097,106391,9
20210927,1098,200538,9
20210927,1099,106396,9
20210927,1100,200253,9
20210927,1101,200372,9
20210927,1102,207616,9
20210927,1103,126272,9
20210927,1104,208065,9
20210927,1105,134318,9
20210927,1106,200345,9
20210927,1107,202052,9
20210927,1108,207408,9
20210927,1109,200681,9
20210927,1110,144970,9
20210927,1110,134429,9
20210927,1112,200415,8
20210927,1113,200059,8
20210927,1114,208819,8
20210927,1115,208843,8
20210927,1116,206867,8
20210927,1116,209406,8
20210927,1118,209851,8
20210927,1119,144935,8
20210927,1120,206305,8
20210927,1121,208125,8
20210927,1122,209254,8
20210927,1123,208267,8
20210927,1124,208865,8
20210927,1125,208152,8
20210927,1125,126973,8
20210927,1127,208124,8
20210927,1128,106191,8
20210927,1129,132374,8
20210927,1130,207434,8
20210927,1130,106301,8
20210927,1132,104998,8
20210927,1132,207784,8
20210927,1134,207996,8
20210927,1135,124141,8
20210927,1136,207487,8
20210927,1137,208353,8
20210927,1138,208240,8
20210927,1139,132535,8
20210927,1139,208937,8
20210927,1141,122609,8
20210927,1142,202200,8
20210927,1142,132299,8
20210927,1144,133450,8
20210927,1145,207391,8
20210927,1146,208046,8
20210927,1147,200562,8
20210927,1147,202328,8
20210927,1149,126219,8
20210927,1150,207229,8
20210927,1151,200276,8
20210927,1152,202279,8
20210927,1153,208265,8
20210927,1154,200006,8
20210927,1155,207606,8
20210927,1156,111739,8
20210927,1157,209875,8
20210927,1158,134545,8
20210927,1159,123827,7
20210927,1160,104672,7
20210927,1161,209384,7
20210927,1162,208876,7
20210927,1162,122357,7
20210927,1164,200607,7
20210927,1165,208304,7
20210927,1166,134068,7
20210927,1167,200234,7
20210927,1168,200291,7
20210927,1169,131933,7
20210927,1170,209080,7
20210927,1171,200277,7
20210927,1171,200598,7
20210927,1171,208285,7
20210927,1174,200398,7
20210927,1175,209330,7
20210927,1176,106149,7
20210927,1177,138596,7
20210927,1178,129911,7
20210927,1179,208191,7
20210927,1179,144925,7
20210927,1181,202315,7
20210927,1181,209164,7
20210927,1183,133301,7
20210927,1184,132204,7
20210927,1185,144919,7
20210927,1186,202345,7
20210927,1187,132575,7
20210927,1188,207568,7
20210927,1188,121920,7
20210927,1188,207547,7
20210927,1188,209362,7
20210927,1192,105996,7
20210927,1192,126570,7
20210927,1194,207670,7
20210927,1195,208874,7
20210927,1196,208277,7
20210927,1197,123932,7
20210927,1198,207249,7
20210927,1199,200455,7
20210927,1200,105047,6
20210927,1201,105154,6
20210927,1202,105791,6
20210927,1203,105429,6
20210927,1204,209113,6
20210927,1205,106181,6
20210927,1206,132121,6
20210927,1207,105515,6
20210927,1208,207601,6
20210927,1209,209405,6
20210927,1210,105456,6
20210927,1211,121669,6
20210927,1211,110686,6
20210927,1211,126432,6
20210927,1214,123944,6
20210927,1215,208049,6
20210927,1216,106196,6
20210927,1217,133841,6
20210927,1218,208092,6
20210927,1219,109732,6
20210927,1219,207835,6
20210927,1221,209930,6
20210927,1222,105508,6
20210927,1223,144814,6
20210927,1224,126492,6
20210927,1224,208025,6
20210927,1224,111201,6
20210927,1227,105043,6
20210927,1228,209338,6
20210927,1229,106129,6
20210927,1230,106412,6
20210927,1231,209248,6
20210927,1231,106160,6
20210927,1231,126508,6
20210927,1234,105130,6
20210927,1235,200541,6
20210927,1236,132712,6
20210927,1237,144696,6
20210927,1238,202334,6
20210927,1239,125833,6
20210927,1240,132067,6
20210927,1240,208168,6
20210927,1242,208024,6
20210927,1243,126200,6
20210927,1244,123736,6
20210927,1245,105662,6
20210927,1246,200225,5
20210927,1247,208028,5
20210927,1248,103926,5
20210927,1249,208019,5
20210927,1250,210122,5
20210927,1250,207418,5
20210927,1250,137762,5
20210927,1253,200108,5
20210927,1254,106206,5
20210927,1255,209185,5
20210927,1256,200332,5
20210927,1257,120545,5
20210927,1258,105934,5
20210927,1259,126372,5
20210927,1259,200434,5
20210927,1261,105114,5
20210927,1262,201987,5
20210927,1262,105161,5
20210927,1264,209951,5
20210927,1264,111509,5
20210927,1266,207389,5
20210927,1267,108739,5
20210927,1267,207814,5
20210927,1267,200640,5
20210927,1270,208848,5
20210927,1271,200336,5
20210927,1271,105851,5
20210927,1273,207993,5
20210927,1274,209986,5
20210927,1274,208411,5
20210927,1274,105984,5
20210927,1274,208342,5
20210927,1278,202114,5
20210927,1279,111163,5
20210927,1280,209898,5
20210927,1280,133471,5
20210927,1282,123807,5
20210927,1282,132209,5
20210927,1284,144726,5
20210927,1285,202324,5
20210927,1285,202439,5
20210927,1285,207796,5
20210927,1288,206600,5
20210927,1289,133667,5
20210927,1289,105621,5
20210927,1291,207527,5
20210927,1291,202349,5
20210927,1291,206576,5
20210927,1291,207592,5
20210927,1295,209247,5
20210927,1296,200495,5
20210927,1297,105557,5
20210927,1297,132434,5
20210927,1299,202272,5
20210927,1300,200197,5
20210927,1301,200487,5
20210927,1301,122311,5
20210927,1303,202192,5
20210927,1303,105844,5
20210927,1303,202108,5
20210927,1303,104822,5
20210927,1307,111452,5
20210927,1308,200692,5
20210927,1309,202348,5
20210927,1309,208858,5
20210927,1311,144915,5
20210927,1312,144813,4
20210927,1312,126166,4
20210927,1312,208296,4
20210927,1315,105503,4
20210927,1316,144662,4
20210927,1317,205690,4
20210927,1318,126739,4
20210927,1319,105467,4
20210927,1319,207708,4
20210927,1321,202069,4
20210927,1321,207661,4
20210927,1323,105502,4
20210927,1324,209124,4
20210927,1324,208041,4
20210927,1324,210044,4
20210927,1327,105300,4
20210927,1328,105737,4
20210927,1328,209043,4
20210927,1328,210017,4
20210927,1331,208144,4
20210927,1332,104251,4
20210927,1332,207998,4
20210927,1334,105335,4
20210927,1334,202417,4
20210927,1336,209984,4
20210927,1337,207294,4
20210927,1337,126556,4
20210927,1337,133068,4
20210927,1340,209849,4
20210927,1340,105331,4
20210927,1340,208109,4
20210927,1343,206027,4
20210927,1343,202155,4
20210927,1343,208854,4
20210927,1343,132831,4
20210927,1343,201970,4
20210927,1348,209516,4
20210927,1349,209041,4
20210927,1349,201967,4
20210927,1349,208566,4
20210927,1349,126449,4
20210927,1349,144731,4
20210927,1349,209937,4
20210927,1349,207200,4
20210927,1356,121773,4
20210927,1357,206805,4
20210927,1357,106041,4
20210927,1359,209940,4
20210927,1360,200062,4
20210927,1360,207173,4
20210927,1360,133475,4
20210927,1360,208485,4
20210927,1360,208597,4
20210927,1365,208003,4
20210927,1365,122055,4
20210927,1365,208132,4
20210927,1365,202158,4
20210927,1365,126715,4
20210927,1370,144955,4
20210927,1370,126119,4
20210927,1372,207607,4
20210927,1372,202120,4
20210927,1372,208866,4
20210927,1372,208259,4
20210927,1376,207407,4
20210927,1376,200310,4
20210927,1376,144666,4
20210927,1379,122520,4
20210927,1379,127334,4
20210927,1379,202079,4
20210927,1382,126613,4
20210927,1383,105102,4
20210927,1383,206716,4
20210927,1383,144747,4
20210927,1383,127189,4
20210927,1387,131866,4
20210927,1388,206447,4
20210927,1388,209403,4
20210927,1390,133880,4
20210927,1390,200205,4
20210927,1392,206714,4
20210927,1392,106061,4
20210927,1392,105450,4
20210927,1395,207461,4
20210927,1395,132958,4
20210927,1397,132124,4
20210927,1397,200456,4
20210927,1397,202124,4
20210927,1400,105245,3
20210927,1400,209887,3
20210927,1400,105001,3
20210927,1400,134383,3
20210927,1400,105721,3
20210927,1400,105593,3
20210927,1400,208565,3
20210927,1407,207657,3
20210927,1407,132437,3
20210927,1409,122051,3
20210927,1409,124051,3
20210927,1409,104643,3
20210927,1409,209901,3
20210927,1409,209171,3
20210927,1414,106184,3
20210927,1414,144949,3
20210927,1414,105790,3
20210927,1414,106395,3
20210927,1418,208925,3
20210927,1419,125806,3
20210927,1419,144797,3
20210927,1421,208835,3
20210927,1421,209954,3
20210927,1421,200559,3
20210927,1421,106264,3
20210927,1421,110754,3
20210927,1426,122537,3
20210927,1426,200660,3
20210927,1426,105990,3
20210927,1426,206764,3
20210927,1426,208123,3
20210927,1426,103220,3
20210927,1426,206818,3
20210927,1426,133875,3
20210927,1434,200142,3
20210927,1434,121896,3
20210927,1434,105880,3
20210927,1434,208188,3
20210927,1434,127028,3
20210927,1434,132165,3
20210927,1434,104903,3
20210927,1434,200531,3
20210927,1434,207997,3
20210927,1434,208450,3
20210927,1434,104070,3
20210927,1445,138688,3
20210927,1445,209890,3
20210927,1445,144927,3
20210927,1448,110771,3
20210927,1448,126144,3
20210927,1448,144882,3
20210927,1448,206797,3
20210927,1448,144678,3
20210927,1448,208090,3
20210927,1448,140014,3
20210927,1455,111582,3
20210927,1455,144680,3
20210927,1457,205887,3
20210927,1457,128041,3
20210927,1457,208243,3
20210927,1457,200244,3
20210927,1457,207401,3
20210927,1457,209233,3
20210927,1457,144937,3
20210927,1457,104908,3
20210927,1457,105986,3
20210927,1466,126502,3
20210927,1466,207883,3
20210927,1466,209510,3
20210927,1466,134113,3
20210927,1466,209974,3
20210927,1471,126216,3
20210927,1471,144733,3
20210927,1471,200130,3
20210927,1471,126199,3
20210927,1471,202231,3
20210927,1471,106195,3
20210927,1471,206489,3
20210927,1471,208845,3
20210927,1479,208127,3
20210927,1480,111772,3
20210927,1481,127954,3
20210927,1481,205941,3
20210927,1481,105670,3
20210927,1484,207295,3
20210927,1485,127466,3
20210927,1485,131910,3
20210927,1485,207788,3
20210927,1485,209952,3
20210927,1485,208314,3
20210927,1485,106182,3
20210927,1485,206873,3
20210927,1485,122372,3
20210927,1485,200268,3
20210927,1485,207659,3
20210927,1485,134767,3
20210927,1485,208328,3
20210927,1497,208370,3
20210927,1497,208249,3
20210927,1499,206157,3
20210927,1499,117359,3
20210927,1499,207160,3
20210927,1499,202346,3
20210927,1499,209932,3
20210927,1499,134052,3
20210927,1499,122617,3
20210927,1499,200283,3
20210927,1507,207506,3
20210927,1508,127166,3
20210927,1508,206853,3
20210927,1508,207854,3
20210927,1508,125838,3
20210927,1508,132123,3
20210927,1513,106012,3
20210927,1513,208178,3
20210927,1513,206642,3
20210927,1513,208182,3
20210927,1517,105494,3
20210927,1518,202354,3
20210927,1519,207343,3
20210927,1519,200080,3
20210927,1521,126748,3
20210927,1521,144986,3
20210927,1523,205883,3
20210927,1524,122644,2
20210927,1524,209991,2
20210927,1524,208736,2
20210927,1524,210183,2
20210927,1524,200347,2
20210927,1524,210096,2
20210927,1524,105623,2
20210927,1524,127158,2
20210927,1524,209395,2
20210927,1533,200687,2
20210927,1533,105677,2
20210927,1533,209242,2
20210927,1533,134087,2
20210927,1533,134049,2
20210927,1533,200368,2
20210927,1533,103781,2
20210927,1533,210034,2
20210927,1533,200233,2
20210927,1533,145008,2
20210927,1533,210072,2
20210927,1533,210011,2
20210927,1533,109043,2
20210927,1533,208389,2
20210927,1533,133014,2
20210927,1548,206782,2
20210927,1548,210175,2
20210927,1548,134039,2
20210927,1548,200511,2
20210927,1548,208693,2
20210927,1548,202172,2
20210927,1548,120998,2
20210927,1548,206657,2
20210927,1548,208533,2
20210927,1548,209914,2
20210927,1548,208586,2
20210927,1548,204970,2
20210927,1548,105542,2
20210927,1561,209401,2
20210927,1561,207682,2
20210927,1561,134782,2
20210927,1561,202167,2
20210927,1561,200289,2
20210927,1566,133550,2
20210927,1566,209340,2
20210927,1566,209955,2
20210927,1566,209407,2
20210927,1566,207757,2
20210927,1566,207344,2
20210927,1566,207439,2
20210927,1566,106406,2
20210927,1566,209110,2
20210927,1566,210143,2
20210927,1566,137618,2
20210927,1566,208444,2
20210927,1566,126437,2
20210927,1566,208051,2
20210927,1566,133933,2
20210927,1566,105788,2
20210927,1566,133177,2
20210927,1566,207826,2
20210927,1566,208001,2
20210927,1585,123965,2
20210927,1585,209117,2
20210927,1585,144848,2
20210927,1585,202271,2
20210927,1585,208352,2
20210927,1585,144831,2
20210927,1591,106156,2
20210927,1591,207861,2
20210927,1591,124147,2
20210927,1591,123961,2
20210927,1591,208009,2
20210927,1591,208223,2
20210927,1591,208603,2
20210927,1591,206075,2
20210927,1591,133415,2
20210927,1591,111183,2
20210927,1591,202116,2
20210927,1591,208641,2
20210927,1591,123915,2
20210927,1591,138758,2
20210927,1591,200403,2
20210927,1591,202101,2
20210927,1591,105780,2
20210927,1591,207972,2
20210927,1591,133750,2
20210927,1591,122642,2
20210927,1591,200326,2
20210927,1591,210124,2
20210927,1591,202404,2
20210927,1591,125799,2
20210927,1591,208302,2
20210927,1591,125816,2
20210927,1591,210095,2
20210927,1591,105812,2
20210927,1591,208581,2
20210927,1591,209973,2
20210927,1591,200452,2
20210927,1591,105440,2
20210927,1623,209413,2
20210927,1623,144751,2
20210927,1625,208532,2
20210927,1625,105111,2
20210927,1625,106350,2
20210927,1625,207387,2
20210927,1625,208668,2
20210927,1625,202421,2
20210927,1625,208082,2
20210927,1625,208371,2
20210927,1625,200161,2
20210927,1625,209874,2
20210927,1625,111792,2
20210927,1625,208491,2
20210927,1625,208153,2
20210927,1625,138791,2
20210927,1625,105050,2
20210927,1625,208295,2
20210927,1625,209999,2
20210927,1625,126854,2
20210927,1625,134398,2
20210927,1625,207808,2
20210927,1625,137723,2
20210927,1625,105510,2
20210927,1625,200703,2
20210927,1625,111781,2
20210927,1625,206272,2
20210927,1625,208333,2
20210927,1625,144765,2
20210927,1625,207587,2
20210927,1625,126598,2
20210927,1625,200365,2
20210927,1625,206450,2
20210927,1625,207216,2
20210927,1625,209315,2
20210927,1625,202308,2
20210927,1625,208142,2
20210927,1625,138652,2
20210927,1625,208355,2
20210927,1662,209949,2
20210927,1662,209985,2
20210927,1662,126551,2
20210927,1662,133684,2
20210927,1666,127175,2
20210927,1666,208915,2
20210927,1666,130247,2
20210927,1666,128056,2
20210927,1666,121604,2
20210927,1666,200592,2
20210927,1666,200378,2
20210927,1666,208605,2
20210927,1666,207756,2
20210927,1666,209970,2
20210927,1666,200014,2
20210927,1666,209513,2
20210927,1666,104615,2
20210927,1666,208040,2
20210927,1680,208294,2
20210927,1680,126882,2
20210927,1680,209928,2
20210927,1680,207812,2
20210927,1680,110565,2
20210927,1680,209931,2
20210927,1686,200050,2
20210927,1686,124095,2
20210927,1686,144815,2
20210927,1686,208142,2
20210927,1686,134217,2
20210927,1686,209936,2
20210927,1686,123963,2
20210927,1686,127168,2
20210927,1686,127147,2
20210927,1686,127143,2
20210927,1686,207929,2
20210927,1686,208301,2
20210927,1698,207308,2
20210927,1698,133185,2
20210927,1698,207957,2
20210927,1698,209278,2
20210927,1698,120982,2
20210927,1698,202220,2
20210927,1698,132609,2
20210927,1698,144834,2
20210927,1698,202157,2
20210927,1698,200426,2
